date,trade id,time ist,event,symbol,strategy,option_type,price,trailing_sl,rsi,oi,outcome
16-01-25,2025-01-16_200,12:35:00 IST,BUY,NIFTY 16 JAN 23200 CE,,CE,60.6,50.6,71.1002494425357,4313025,
16-01-25,2025-01-16_200,12:41:00 IST,SELL,NIFTY 16 JAN 23200 CE,,CE,61.675,53.09,65.6805068202259,4301025,Success
