test_date,symbol,strategy,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,pnl_pts,pnl_rs,outcome,exit_reason
2025-01-24,NIFTY 24 JAN 23250 CE,,CE,23250,95.0,11:31:00 IST,11:37:00 IST,49.73,51.675,41.2,3.91,1.95,146.25,Success,6_min_momentum_failed
2025-01-24,NIFTY 24 JAN 23300 PE,,PE,23300,75.0,12:31:00 IST,13:11:00 IST,39.07,53.58,53.58,37.14,14.51,1088.25,Success,stop_loss_hit
2025-01-24,NIFTY 24 JAN 23200 PE,,PE,23200,75.0,13:22:00 IST,13:28:00 IST,43.51,42.65,34.1,-1.98,-0.86,-64.5,Failure,6_min_momentum_failed
2025-01-24,NIFTY 24 JAN 23150 PE,,PE,23150,77.0,14:14:00 IST,14:20:00 IST,42.22,43.25,35.46,2.44,1.03,77.25,Success,6_min_momentum_failed
