symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 23 JAN 25300 PE,10:06:00 IST,23-01-26 10:06:00 IST,27.1625,47.60968012395791,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:07:00 IST,23-01-26 10:07:00 IST,27.1625,53.629466659163086,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:08:00 IST,23-01-26 10:08:00 IST,27.1625,49.8953720141642,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:09:00 IST,23-01-26 10:09:00 IST,27.1625,48.24882458610878,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:10:00 IST,23-01-26 10:10:00 IST,26.8875,43.98917001405199,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:11:00 IST,23-01-26 10:11:00 IST,26.8875,44.20351039583781,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:12:00 IST,23-01-26 10:12:00 IST,26.8875,44.75373041276646,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:13:00 IST,23-01-26 10:13:00 IST,26.8875,45.105519950340096,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:14:00 IST,23-01-26 10:14:00 IST,26.8875,48.16259664859512,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:15:00 IST,23-01-26 10:15:00 IST,29.9375,46.04338155368156,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:16:00 IST,23-01-26 10:16:00 IST,29.9375,44.10713579797018,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:17:00 IST,23-01-26 10:17:00 IST,29.9375,40.055298092856574,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:18:00 IST,23-01-26 10:18:00 IST,29.9375,35.36374866346148,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:19:00 IST,23-01-26 10:19:00 IST,29.9375,31.825365719586657,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:20:00 IST,23-01-26 10:20:00 IST,29.0,30.443535100860245,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:21:00 IST,23-01-26 10:21:00 IST,29.0,33.88569051559766,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:22:00 IST,23-01-26 10:22:00 IST,29.0,36.22015167698762,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:23:00 IST,23-01-26 10:23:00 IST,29.0,37.435814746874065,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:24:00 IST,23-01-26 10:24:00 IST,29.0,36.730508595607525,17.43,HOLD,no_exit_condition_met
NIFTY 23 JAN 25300 PE,10:25:00 IST,23-01-26 10:25:00 IST,24.75,35.926171706612266,17.43,EXIT,stale_trade_12m_loss
NIFTY 23 JAN 25250 PE,11:37:00 IST,23-01-26 11:37:00 IST,26.2,30.055838257593635,16.46,HOLD,no_exit_condition_met
NIFTY 23 JAN 25250 PE,11:38:00 IST,23-01-26 11:38:00 IST,26.2,28.38340866949288,16.46,HOLD,no_exit_condition_met
NIFTY 23 JAN 25250 PE,11:39:00 IST,23-01-26 11:39:00 IST,26.2,24.747690175030243,16.46,HOLD,no_exit_condition_met
NIFTY 23 JAN 25250 PE,11:40:00 IST,23-01-26 11:40:00 IST,27.9375,20.216010513839805,16.46,HOLD,no_exit_condition_met
NIFTY 23 JAN 25250 PE,11:41:00 IST,23-01-26 11:41:00 IST,27.9375,16.32011960162062,16.46,HOLD,no_exit_condition_met
NIFTY 23 JAN 25250 PE,11:42:00 IST,23-01-26 11:42:00 IST,27.9375,14.585557953983724,16.46,HOLD,no_exit_condition_met
NIFTY 23 JAN 25250 PE,11:43:00 IST,23-01-26 11:43:00 IST,27.9375,14.233730532402035,16.46,HOLD,no_exit_condition_met
NIFTY 23 JAN 25250 PE,11:44:00 IST,23-01-26 11:44:00 IST,27.9375,16.822687706011962,16.46,HOLD,no_exit_condition_met
NIFTY 23 JAN 25250 PE,11:45:00 IST,23-01-26 11:45:00 IST,32.9,15.365486782769679,16.46,TRAIL,continuous_trailing
NIFTY 23 JAN 25250 PE,11:46:00 IST,23-01-26 11:46:00 IST,32.9,14.110282412023395,17.9,HOLD,no_exit_condition_met
NIFTY 23 JAN 25250 PE,11:47:00 IST,23-01-26 11:47:00 IST,32.9,16.550780485765856,17.9,HOLD,no_exit_condition_met
NIFTY 23 JAN 25250 PE,11:48:00 IST,23-01-26 11:48:00 IST,32.9,15.585325372345523,17.9,HOLD,no_exit_condition_met
NIFTY 23 JAN 25250 PE,11:49:00 IST,23-01-26 11:49:00 IST,32.9,16.303262463559307,17.9,HOLD,no_exit_condition_met
NIFTY 23 JAN 25250 PE,11:50:00 IST,23-01-26 11:50:00 IST,30.4125,14.547590808164614,17.9,HOLD,no_exit_condition_met
NIFTY 23 JAN 25250 PE,11:51:00 IST,23-01-26 11:51:00 IST,30.4125,12.416557745269273,17.9,HOLD,no_exit_condition_met
NIFTY 23 JAN 25250 PE,11:52:00 IST,23-01-26 11:52:00 IST,30.4125,20.14946019399524,17.9,HOLD,no_exit_condition_met
NIFTY 23 JAN 25250 PE,11:53:00 IST,23-01-26 11:53:00 IST,30.4125,30.379936545929496,17.9,HOLD,no_exit_condition_met
NIFTY 23 JAN 25250 PE,11:54:00 IST,23-01-26 11:54:00 IST,30.4125,38.9270870393176,17.9,HOLD,no_exit_condition_met
NIFTY 23 JAN 25250 PE,11:55:00 IST,23-01-26 11:55:00 IST,28.7125,36.60583305567161,17.9,HOLD,no_exit_condition_met
