date,trade id,time ist,event,symbol,strategy,option_type,price,trailing_sl,rsi,oi,outcome
06-02-25,2025-02-06_59,10:14:00 IST,BUY,NIFTY 6 FEB 23600 PE,,PE,40.94,30.94,31.650083548418976,5571900,
06-02-25,2025-02-06_59,10:31:00 IST,SELL,NIFTY 6 FEB 23600 PE,,PE,44.48,44.48,44.465006879830256,5153100,Success
