symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 13 MAR 22500 PE,10:54:00 IST,13-03-25 10:54:00 IST,34.8,31.208287621313843,32.02,HOLD,no_exit_condition_met
NIFTY 13 MAR 22500 PE,10:55:00 IST,13-03-25 10:55:00 IST,41.9,36.11059903539659,32.02,HOLD,no_exit_condition_met
NIFTY 13 MAR 22500 PE,10:56:00 IST,13-03-25 10:56:00 IST,41.55,32.73140405089356,32.02,HOLD,no_exit_condition_met
NIFTY 13 MAR 22500 PE,10:57:00 IST,13-03-25 10:57:00 IST,42.55,31.387753692613515,32.02,TRAIL,10_pt_dynamic_trail
NIFTY 13 MAR 22500 PE,10:58:00 IST,13-03-25 10:58:00 IST,37.6,30.29941532871615,32.55,HOLD,no_exit_condition_met
NIFTY 13 MAR 22500 PE,10:59:00 IST,13-03-25 10:59:00 IST,41.95,35.25844696162305,32.55,EXIT,6_min_momentum_failed
NIFTY 13 MAR 22450 PE,11:40:00 IST,13-03-25 11:40:00 IST,66.1,25.21881853198211,48.38,HOLD,no_exit_condition_met
NIFTY 13 MAR 22450 PE,11:41:00 IST,13-03-25 11:41:00 IST,63.0,23.02404825237373,48.38,TRAIL,10_pt_dynamic_trail
NIFTY 13 MAR 22450 PE,11:42:00 IST,13-03-25 11:42:00 IST,60.6,27.071654102339835,56.1,HOLD,no_exit_condition_met
NIFTY 13 MAR 22450 PE,11:43:00 IST,13-03-25 11:43:00 IST,57.2,27.804454954995037,56.1,HOLD,no_exit_condition_met
NIFTY 13 MAR 22450 PE,11:44:00 IST,13-03-25 11:44:00 IST,55.1,30.3817099718828,56.1,EXIT,stop_loss_hit
