symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 10 MAR 22450 CE,13:12:00 IST,10-03-25 13:12:00 IST,109.7,62.036108529333696,100.59,HOLD,no_exit_condition_met
NIFTY 10 MAR 22450 CE,13:13:00 IST,10-03-25 13:13:00 IST,111.85,57.07825939176487,100.59,TRAIL,10_pt_dynamic_trail
NIFTY 10 MAR 22450 CE,13:14:00 IST,10-03-25 13:14:00 IST,110.2,53.61727646384664,101.85,HOLD,no_exit_condition_met
NIFTY 10 MAR 22450 CE,13:15:00 IST,10-03-25 13:15:00 IST,110.4,50.67582475468416,101.85,HOLD,no_exit_condition_met
NIFTY 10 MAR 22450 CE,13:16:00 IST,10-03-25 13:16:00 IST,111.3,47.29920429770796,101.85,HOLD,no_exit_condition_met
NIFTY 10 MAR 22450 CE,13:17:00 IST,10-03-25 13:17:00 IST,112.35,48.941603152360656,101.85,EXIT,6_min_momentum_failed
NIFTY 10 MAR 22500 PE,13:56:00 IST,10-03-25 13:56:00 IST,109.0,35.8987750686546,101.86,HOLD,no_exit_condition_met
NIFTY 10 MAR 22500 PE,13:57:00 IST,10-03-25 13:57:00 IST,110.35,42.176773713138964,101.86,HOLD,no_exit_condition_met
NIFTY 10 MAR 22500 PE,13:58:00 IST,10-03-25 13:58:00 IST,112.0,37.39976650618918,101.86,TRAIL,10_pt_dynamic_trail
NIFTY 10 MAR 22500 PE,13:59:00 IST,10-03-25 13:59:00 IST,107.4,41.30483045994215,102.0,HOLD,no_exit_condition_met
NIFTY 10 MAR 22500 PE,14:00:00 IST,10-03-25 14:00:00 IST,106.25,42.32724885415491,102.0,HOLD,no_exit_condition_met
NIFTY 10 MAR 22500 PE,14:01:00 IST,10-03-25 14:01:00 IST,106.75,41.22820365700819,102.0,EXIT,6_min_momentum_failed
