symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 25 FEB 25500 CE,10:06:00 IST,25-02-26 10:06:00 IST,41.4125,77.8224703939907,31.83,HOLD,no_exit_condition_met
NIFTY 25 FEB 25500 CE,10:07:00 IST,25-02-26 10:07:00 IST,41.4125,78.92089303780087,31.83,HOLD,no_exit_condition_met
NIFTY 25 FEB 25500 CE,10:08:00 IST,25-02-26 10:08:00 IST,41.4125,79.58945291747749,31.83,HOLD,no_exit_condition_met
NIFTY 25 FEB 25500 CE,10:09:00 IST,25-02-26 10:09:00 IST,41.4125,78.4666899110812,31.83,HOLD,no_exit_condition_met
NIFTY 25 FEB 25500 CE,10:10:00 IST,25-02-26 10:10:00 IST,45.225,79.65327023401608,31.83,HOLD,no_exit_condition_met
NIFTY 25 FEB 25500 CE,10:11:00 IST,25-02-26 10:11:00 IST,45.225,77.26438592814696,31.83,HOLD,no_exit_condition_met
NIFTY 25 FEB 25500 CE,10:12:00 IST,25-02-26 10:12:00 IST,45.225,71.83804580113244,31.83,HOLD,no_exit_condition_met
NIFTY 25 FEB 25500 CE,10:13:00 IST,25-02-26 10:13:00 IST,45.225,71.86006282883274,31.83,HOLD,no_exit_condition_met
NIFTY 25 FEB 25500 CE,10:14:00 IST,25-02-26 10:14:00 IST,45.225,74.92792677570755,31.83,HOLD,no_exit_condition_met
NIFTY 25 FEB 25500 CE,10:15:00 IST,25-02-26 10:15:00 IST,44.4625,75.87636021262048,31.83,HOLD,no_exit_condition_met
NIFTY 25 FEB 25500 CE,10:16:00 IST,25-02-26 10:16:00 IST,44.4625,77.88210465180785,31.83,HOLD,no_exit_condition_met
NIFTY 25 FEB 25500 CE,10:17:00 IST,25-02-26 10:17:00 IST,44.4625,80.78339565467083,31.83,HOLD,no_exit_condition_met
NIFTY 25 FEB 25500 CE,10:18:00 IST,25-02-26 10:18:00 IST,44.4625,83.20751800376314,31.83,HOLD,no_exit_condition_met
NIFTY 25 FEB 25500 CE,10:19:00 IST,25-02-26 10:19:00 IST,44.4625,82.407862035451,31.83,HOLD,no_exit_condition_met
NIFTY 25 FEB 25500 CE,10:20:00 IST,25-02-26 10:20:00 IST,44.475,74.57395331809727,31.83,HOLD,no_exit_condition_met
NIFTY 25 FEB 25500 CE,10:21:00 IST,25-02-26 10:21:00 IST,44.475,67.58659618630307,31.83,HOLD,no_exit_condition_met
NIFTY 25 FEB 25500 CE,10:22:00 IST,25-02-26 10:22:00 IST,44.475,64.53703843653396,31.83,HOLD,no_exit_condition_met
NIFTY 25 FEB 25500 CE,10:23:00 IST,25-02-26 10:23:00 IST,44.475,65.30963240761818,31.83,TRAIL,18m_momentum_st_cascade
NIFTY 25 FEB 25500 CE,10:24:00 IST,25-02-26 10:24:00 IST,44.475,64.92879608926168,39.48,HOLD,no_exit_condition_met
NIFTY 25 FEB 25500 CE,10:25:00 IST,25-02-26 10:25:00 IST,39.7375,60.34675795179206,39.48,EXIT,stale_trade_12m_loss
NIFTY 25 FEB 25450 PE,14:06:00 IST,25-02-26 14:06:00 IST,33.675,36.10849689715726,24.01,HOLD,no_exit_condition_met
NIFTY 25 FEB 25450 PE,14:07:00 IST,25-02-26 14:07:00 IST,33.675,34.10331865241885,24.01,HOLD,no_exit_condition_met
NIFTY 25 FEB 25450 PE,14:08:00 IST,25-02-26 14:08:00 IST,33.675,28.70503575509089,24.01,HOLD,no_exit_condition_met
NIFTY 25 FEB 25450 PE,14:09:00 IST,25-02-26 14:09:00 IST,33.675,35.47001460927831,24.01,HOLD,no_exit_condition_met
NIFTY 25 FEB 25450 PE,14:10:00 IST,25-02-26 14:10:00 IST,30.8625,34.38876614330759,24.01,HOLD,no_exit_condition_met
NIFTY 25 FEB 25450 PE,14:11:00 IST,25-02-26 14:11:00 IST,30.8625,34.76058924192304,24.01,HOLD,no_exit_condition_met
NIFTY 25 FEB 25450 PE,14:12:00 IST,25-02-26 14:12:00 IST,30.8625,45.36406697698436,24.01,HOLD,no_exit_condition_met
NIFTY 25 FEB 25450 PE,14:13:00 IST,25-02-26 14:13:00 IST,30.8625,52.94725612906479,24.01,HOLD,no_exit_condition_met
NIFTY 25 FEB 25450 PE,14:14:00 IST,25-02-26 14:14:00 IST,30.8625,52.6569430939844,24.01,HOLD,no_exit_condition_met
NIFTY 25 FEB 25450 PE,14:15:00 IST,25-02-26 14:15:00 IST,29.2875,50.84445486279363,24.01,HOLD,no_exit_condition_met
NIFTY 25 FEB 25450 PE,14:16:00 IST,25-02-26 14:16:00 IST,29.2875,53.07478517160239,24.01,HOLD,no_exit_condition_met
NIFTY 25 FEB 25450 PE,14:17:00 IST,25-02-26 14:17:00 IST,29.2875,56.435859786254916,24.01,EXIT,stale_trade_12m_loss
