symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 18 FEB 23000 PE,10:17:00 IST,18-02-25 10:17:00 IST,20.6375,39.48437940080278,11.82,HOLD,no_exit_condition_met
NIFTY 18 FEB 23000 PE,10:18:00 IST,18-02-25 10:18:00 IST,21.575,38.368937153602836,11.82,TRAIL,2_min_cold_protection_end
NIFTY 18 FEB 23000 PE,10:19:00 IST,18-02-25 10:19:00 IST,21.8625,37.26040394810476,16.37,HOLD,no_exit_condition_met
NIFTY 18 FEB 23000 PE,10:20:00 IST,18-02-25 10:20:00 IST,21.35,29.804923298028584,16.37,HOLD,no_exit_condition_met
NIFTY 18 FEB 23000 PE,10:21:00 IST,18-02-25 10:21:00 IST,20.475,24.159868326486716,16.37,HOLD,no_exit_condition_met
NIFTY 18 FEB 23000 PE,10:22:00 IST,18-02-25 10:22:00 IST,21.2125,21.010432243508717,16.37,EXIT,6_min_momentum_failed
NIFTY 18 FEB 22950 PE,11:12:00 IST,18-02-25 11:12:00 IST,24.6625,30.140355998760725,14.73,HOLD,no_exit_condition_met
NIFTY 18 FEB 22950 PE,11:13:00 IST,18-02-25 11:13:00 IST,23.1,23.570701229725458,14.73,TRAIL,2_min_cold_protection_end
NIFTY 18 FEB 22950 PE,11:14:00 IST,18-02-25 11:14:00 IST,22.1,23.49880845552842,18.55,HOLD,no_exit_condition_met
NIFTY 18 FEB 22950 PE,11:15:00 IST,18-02-25 11:15:00 IST,20.1875,31.09844553934964,18.55,HOLD,no_exit_condition_met
NIFTY 18 FEB 22950 PE,11:16:00 IST,18-02-25 11:16:00 IST,19.4125,29.399893686529524,18.55,HOLD,no_exit_condition_met
NIFTY 18 FEB 22950 PE,11:17:00 IST,18-02-25 11:17:00 IST,21.2375,30.981757719391354,18.55,EXIT,6_min_momentum_failed
NIFTY 18 FEB 22950 CE,11:45:00 IST,18-02-25 11:45:00 IST,26.5875,70.38159579195172,16.95,HOLD,no_exit_condition_met
NIFTY 18 FEB 22950 CE,11:46:00 IST,18-02-25 11:46:00 IST,27.3375,77.50007034048548,16.95,TRAIL,2_min_cold_protection_end
NIFTY 18 FEB 22950 CE,11:47:00 IST,18-02-25 11:47:00 IST,27.725,80.680434733069,20.21,HOLD,no_exit_condition_met
NIFTY 18 FEB 22950 CE,11:48:00 IST,18-02-25 11:48:00 IST,26.925,68.87997722837417,20.21,HOLD,no_exit_condition_met
NIFTY 18 FEB 22950 CE,11:49:00 IST,18-02-25 11:49:00 IST,27.1375,63.80183870267665,20.21,HOLD,no_exit_condition_met
NIFTY 18 FEB 22950 CE,11:50:00 IST,18-02-25 11:50:00 IST,28.3375,64.09529050111931,20.21,EXIT,6_min_momentum_failed
