test_date,symbol,strategy,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,pnl_pts,pnl_rs,outcome,exit_reason
2025-02-17,NIFTY 17 FEB 22850 PE,,PE,22850,75.0,11:10:00 IST,11:18:00 IST,141.96,150.85,150.85,6.26,8.89,666.75,Success,stop_loss_hit
2025-02-17,NIFTY 17 FEB 22850 CE,,CE,22850,100.0,13:00:00 IST,13:12:00 IST,142.91,147.85,145.41,3.46,4.94,370.5,Success,dynamic_trail_hit
2025-02-17,NIFTY 17 FEB 22900 CE,,CE,22900,95.0,13:36:00 IST,13:39:00 IST,143.42,133.95,133.95,-6.6,-9.47,-710.25,Failure,stop_loss_hit
