test_date,symbol,strategy,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,pnl_pts,pnl_rs,outcome,exit_reason
2025-01-24,NIFTY 24 JAN 23200 CE,,CE,23200,75.0,10:28:00 IST,10:31:00 IST,199.42,189.42,189.42,-5.01,-10.0,-750.0,Failure,stop_loss_hit
2025-01-24,NIFTY 24 JAN 23300 CE,,CE,23300,75.0,11:43:00 IST,11:51:00 IST,203.97,206.47,206.47,1.23,2.5,187.5,Success,stop_loss_hit
2025-01-24,NIFTY 24 JAN 23250 PE,,PE,23250,75.0,12:37:00 IST,12:43:00 IST,165.34,166.65,164.1,0.79,1.31,98.25,Success,6_min_momentum_failed
2025-01-24,NIFTY 24 JAN 23200 PE,,PE,23200,82.0,13:05:00 IST,13:10:00 IST,182.51,172.51,172.51,-5.48,-10.0,-750.0,Failure,stop_loss_hit
2025-01-24,NIFTY 24 JAN 23150 PE,,PE,23150,100.0,13:37:00 IST,13:44:00 IST,154.73,157.23,157.23,1.62,2.5,187.5,Success,stop_loss_hit
