date,trade id,time ist,event,symbol,strategy,option_type,price,trailing_sl,rsi,oi,outcome
03-04-25,2025-04-03_69,10:24:00 IST,BUY,NIFTY 3 APR 22950 CE,,CE,34.44,24.44,68.93963395526121,1532925,
03-04-25,2025-04-03_69,10:30:00 IST,SELL,NIFTY 3 APR 22950 CE,,CE,33.6,24.44,70.78972556556042,1961100,Failure
