symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 30 JAN 25250 CE,12:18:00 IST,30-01-26 12:18:00 IST,54.9,70.14515698677383,45.45,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:19:00 IST,30-01-26 12:19:00 IST,54.9,57.88674119725933,45.45,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:20:00 IST,30-01-26 12:20:00 IST,59.6125,49.929169553540454,45.45,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:21:00 IST,30-01-26 12:21:00 IST,59.6125,55.155525072209684,45.45,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:22:00 IST,30-01-26 12:22:00 IST,59.6125,58.811230579514806,45.45,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:23:00 IST,30-01-26 12:23:00 IST,59.6125,62.96125283974914,45.45,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:24:00 IST,30-01-26 12:24:00 IST,59.6125,67.12316648367312,45.45,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:25:00 IST,30-01-26 12:25:00 IST,58.525,70.2235044440005,45.45,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:26:00 IST,30-01-26 12:26:00 IST,58.525,70.85058774005194,45.45,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:27:00 IST,30-01-26 12:27:00 IST,58.525,62.5893299499053,45.45,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:28:00 IST,30-01-26 12:28:00 IST,58.525,55.954637390425994,45.45,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:29:00 IST,30-01-26 12:29:00 IST,58.525,57.96081693271491,45.45,TRAIL,12m_momentum_st_cascade
NIFTY 30 JAN 25250 CE,12:30:00 IST,30-01-26 12:30:00 IST,58.2,57.4196012608668,53.52,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:31:00 IST,30-01-26 12:31:00 IST,58.2,58.09046134243427,53.52,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:32:00 IST,30-01-26 12:32:00 IST,58.2,61.46827584842423,53.52,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:33:00 IST,30-01-26 12:33:00 IST,58.2,64.34779650256067,53.52,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:34:00 IST,30-01-26 12:34:00 IST,58.2,61.083579680568945,53.52,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:35:00 IST,30-01-26 12:35:00 IST,58.5,54.549101672315516,53.52,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:36:00 IST,30-01-26 12:36:00 IST,58.5,50.05031998374688,53.52,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:37:00 IST,30-01-26 12:37:00 IST,58.5,45.92368200058698,53.52,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:38:00 IST,30-01-26 12:38:00 IST,58.5,53.13574116445829,53.52,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:39:00 IST,30-01-26 12:39:00 IST,58.5,52.84110494143365,53.52,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:40:00 IST,30-01-26 12:40:00 IST,57.25,53.20724587401478,53.52,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:41:00 IST,30-01-26 12:41:00 IST,57.25,55.803712820362705,53.52,HOLD,no_exit_condition_met
NIFTY 30 JAN 25250 CE,12:42:00 IST,30-01-26 12:42:00 IST,57.25,51.18690760391806,53.52,HOLD,no_exit_condition_met
