test_date,symbol,strategy,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,pnl_pts,pnl_rs,outcome,exit_reason
2025-01-03,NIFTY 3 JAN 24050 PE,,PE,24050,100.0,10:31:00 IST,10:37:00 IST,45.39,47.85,39.05,5.42,2.46,184.5,Success,6_min_momentum_failed
2025-01-03,NIFTY 3 JAN 24050 CE,,CE,24050,82.0,11:19:00 IST,11:32:00 IST,44.67,47.17,47.17,5.6,2.5,187.5,Success,stop_loss_hit
2025-01-03,NIFTY 3 JAN 24100 PE,,PE,24100,100.0,12:21:00 IST,12:27:00 IST,44.77,43.15,34.77,-3.62,-1.62,-121.5,Failure,6_min_momentum_failed
2025-01-03,NIFTY 3 JAN 24100 CE,,CE,24100,75.0,13:06:00 IST,13:12:00 IST,38.57,36.7625,28.93,-4.69,-1.81,-135.75,Failure,6_min_momentum_failed
