test_date,symbol,strategy,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,outcome,exit_reason
2025-03-25,NIFTY 25 MAR 23650 PE,,PE,23650,100.0,11:41:00 IST,11:47:00 IST,84.28,81.75,74.28,-3.0,Failure,6_min_momentum_failed
2025-03-25,NIFTY 25 MAR 23500 CE,,CE,23500,80.0,13:47:00 IST,13:50:00 IST,119.89,115.15,115.15,-3.95,Failure,stop_loss_hit
