test_date,symbol,strategy,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,pnl_pts,pnl_rs,outcome,exit_reason
2025-01-22,NIFTY 22 JAN 23200 PE,,PE,23200,85.0,09:46:00 IST,09:52:00 IST,12.08,10.7,9.06,-11.42,-1.38,-103.5,Failure,6_min_momentum_failed
2025-01-22,NIFTY 22 JAN 23250 PE,,PE,23250,95.0,10:22:00 IST,10:28:00 IST,9.81,10.45,7.36,6.52,0.64,48.0,Success,6_min_momentum_failed
