test_date,symbol,strategy,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,outcome,exit_reason
2025-03-20,NIFTY 20 MAR 23350 CE,,CE,23350,100,12:19:00 IST,12:31:00 IST,151.9,168.5,166.0,10.93,Success,dynamic_trail_hit
2025-03-20,NIFTY 20 MAR 23300 CE,,CE,23300,100,13:51:00 IST,13:54:00 IST,153.07,143.07,143.07,-6.53,Failure,stop_loss_hit
