test_date,symbol,strategy,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,outcome,exit_reason
2025-04-21,NIFTY 21 APR 24200 CE,,CE,24200,95.0,10:53:00 IST,10:59:00 IST,110.75,113.15,101.3,2.17,Success,6_min_momentum_failed
2025-04-21,NIFTY 21 APR 24200 PE,,PE,24200,85.0,13:22:00 IST,13:41:00 IST,94.28,99.0,99.0,5.01,Success,stop_loss_hit
