date,trade id,time ist,event,symbol,strategy,option_type,price,trailing_sl,rsi,oi,outcome
02-01-25,2025-01-02_43,09:58:00 IST,BUY,NIFTY 2 JAN 24050 CE,,CE,47.09,37.09,67.67184681751363,1078650,
02-01-25,2025-01-02_43,10:04:00 IST,SELL,NIFTY 2 JAN 24050 CE,,CE,47.6,37.48,59.117717430985735,1407300,Success
02-01-25,2025-01-02_93,10:48:00 IST,BUY,NIFTY 2 JAN 24000 CE,,CE,43.46,33.46,63.97899759593993,5210925,
02-01-25,2025-01-02_93,10:54:00 IST,SELL,NIFTY 2 JAN 24000 CE,,CE,42.125,35.34,74.68723800330109,5460975,Failure
02-01-25,2025-01-02_173,12:08:00 IST,BUY,NIFTY 2 JAN 24100 CE,,CE,41.94,31.94,60.416058339512674,6055800,
02-01-25,2025-01-02_173,12:14:00 IST,SELL,NIFTY 2 JAN 24100 CE,,CE,40.45,31.94,56.79675283819158,6152850,Failure
