test_date,symbol,strategy,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,pnl_pts,pnl_rs,outcome,exit_reason
2025-01-23,NIFTY 23 JAN 23150 CE,,CE,23150,100.0,10:09:00 IST,10:15:00 IST,212.76,207.1,202.76,-2.66,-5.66,-424.5,Failure,6_min_momentum_failed
2025-01-23,NIFTY 23 JAN 23250 PE,,PE,23250,80.0,11:05:00 IST,11:11:00 IST,173.16,166.4,163.6,-3.9,-6.76,-507.0,Failure,6_min_momentum_failed
2025-01-23,NIFTY 23 JAN 23250 CE,,CE,23250,80.0,11:32:00 IST,11:48:00 IST,198.92,234.35,234.35,17.81,35.43,2657.25,Success,stop_loss_hit
2025-01-23,NIFTY 23 JAN 23300 CE,,CE,23300,100.0,12:19:00 IST,12:25:00 IST,192.25,191.7,182.25,-0.29,-0.55,-41.25,Failure,6_min_momentum_failed
