test_date,symbol,strategy,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,pnl_pts,pnl_rs,outcome,exit_reason
2025-01-13,NIFTY 13 JAN 23150 CE,,CE,23150,100,10:31:00 IST,10:34:00 IST,135.24,125.24,125.24,-7.39,-10.0,-750.0,Failure,stop_loss_hit
2025-01-13,NIFTY 13 JAN 23150 PE,,PE,23150,100,13:52:00 IST,13:58:00 IST,79.64,77.05,69.64,-3.25,-2.59,-194.25,Failure,6_min_momentum_failed
