test_date,symbol,strategy,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,pnl_pts,pnl_rs,outcome,exit_reason
2025-01-31,NIFTY 31 JAN 23550 CE,,CE,23550,85.0,10:21:00 IST,10:27:00 IST,253.71,255.25,247.25,0.61,1.54,115.5,Success,6_min_momentum_failed
2025-01-31,NIFTY 31 JAN 23400 CE,,CE,23400,100.0,12:38:00 IST,12:42:00 IST,202.61,192.61,192.61,-4.94,-10.0,-750.0,Failure,stop_loss_hit
2025-01-31,NIFTY 31 JAN 23350 CE,,CE,23350,100.0,13:15:00 IST,13:21:00 IST,208.51,204.95,198.51,-1.71,-3.56,-267.0,Failure,6_min_momentum_failed
2025-01-31,NIFTY 31 JAN 23500 PE,,PE,23500,92.0,14:03:00 IST,14:07:00 IST,170.19,160.19,160.19,-5.88,-10.0,-750.0,Failure,stop_loss_hit
