test_date,symbol,strategy,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,pnl_pts,pnl_rs,outcome,exit_reason
2025-02-04,NIFTY 4 FEB 23750 PE,,PE,23750,85.0,10:18:00 IST,10:24:00 IST,23.34,21.35,17.5,-8.53,-1.99,-149.25,Failure,6_min_momentum_failed
2025-02-04,NIFTY 4 FEB 23750 CE,,CE,23750,100.0,13:16:00 IST,13:22:00 IST,15.81,15.6875,11.86,-0.77,-0.12,-9.0,Failure,6_min_momentum_failed
