test_date,symbol,strategy,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,pnl_pts,pnl_rs,outcome,exit_reason
2025-01-17,NIFTY 17 JAN 23250 CE,,CE,23250,100.0,10:27:00 IST,10:33:00 IST,193.47,188.0,188.0,-2.83,-5.47,-410.25,Failure,stop_loss_hit
2025-01-17,NIFTY 17 JAN 23200 PE,,PE,23200,75.0,10:45:00 IST,11:00:00 IST,161.65,220.75,220.75,36.56,59.1,4432.5,Success,stop_loss_hit
2025-01-17,NIFTY 17 JAN 23200 CE,,CE,23200,82.0,12:02:00 IST,12:03:00 IST,218.92,208.92,208.92,-4.57,-10.0,-750.0,Failure,stop_loss_hit
