test_date,symbol,strategy,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,outcome,exit_reason
2025-03-04,NIFTY 4 MAR 22350 CE,,CE,22350,95.0,13:19:00 IST,13:25:00 IST,77.47,74.0,67.47,-4.48,Failure,6_min_momentum_failed
2025-03-04,NIFTY 4 MAR 22300 CE,,CE,22300,100.0,14:07:00 IST,14:13:00 IST,87.06,87.45,78.75,0.45,Success,6_min_momentum_failed
