start_Time_IST,open,high,low,close,volume
2026-05-22 11:18:00+05:30,23767.2,23771.8,23765.45,23769.25,547394.0
2026-05-22 11:19:00+05:30,23769.15,23773.55,23765.8,23766.6,748854.0
2026-05-22 11:20:00+05:30,23767.0,23768.8,23756.1,23761.75,715933.0
2026-05-22 11:21:00+05:30,23761.55,23771.75,23760.95,23770.55,876883.0
2026-05-22 11:22:00+05:30,23771.4,23778.55,23771.25,23777.6,616827.0
2026-05-22 11:23:00+05:30,23777.35,23789.3,23777.0,23785.45,986468.0
2026-05-22 11:24:00+05:30,23785.55,23786.35,23779.55,23785.0,923998.0
2026-05-22 11:25:00+05:30,23785.1,23786.7,23768.95,23769.5,741670.0
2026-05-22 11:26:00+05:30,23769.75,23770.55,23758.75,23760.05,766629.0
2026-05-22 11:27:00+05:30,23760.05,23765.35,23755.95,23756.8,958909.0
2026-05-22 11:28:00+05:30,23755.9,23762.55,23750.7,23762.25,1030520.0
2026-05-22 11:29:00+05:30,23762.7,23764.8,23757.95,23758.9,1043199.0
2026-05-22 11:30:00+05:30,23758.2,23759.2,23751.05,23751.95,1095111.0
2026-05-22 11:31:00+05:30,23751.75,23757.85,23750.05,23757.0,1093615.0
2026-05-22 11:32:00+05:30,23757.6,23763.8,23757.1,23763.6,803079.0
2026-05-22 11:33:00+05:30,23763.5,23767.75,23758.45,23759.75,642673.0
2026-05-22 11:34:00+05:30,23759.7,23759.7,23754.95,23757.5,671558.0
2026-05-22 11:35:00+05:30,23757.25,23759.55,23756.4,23757.2,480380.0
2026-05-22 11:36:00+05:30,23756.75,23761.6,23756.05,23761.15,802880.0
2026-05-22 11:37:00+05:30,23760.75,23766.2,23759.35,23759.35,693191.0
2026-05-22 11:38:00+05:30,23759.55,23765.7,23758.7,23764.65,466471.0
2026-05-22 11:39:00+05:30,23764.35,23775.2,23763.7,23774.05,742589.0
2026-05-22 11:40:00+05:30,23774.2,23778.15,23771.95,23777.6,735953.0
2026-05-22 11:41:00+05:30,23777.35,23784.75,23777.35,23783.55,901578.0
2026-05-22 11:42:00+05:30,23783.7,23796.95,23783.7,23792.9,1214897.0
2026-05-22 11:43:00+05:30,23792.45,23797.95,23790.6,23797.7,894410.0
2026-05-22 11:44:00+05:30,23797.3,23808.9,23797.3,23808.25,1039433.0
2026-05-22 11:45:00+05:30,23807.7,23815.9,23805.3,23814.85,1146916.0
2026-05-22 11:46:00+05:30,23815.0,23828.5,23814.35,23819.15,1214731.0
2026-05-22 11:47:00+05:30,23819.15,23821.35,23809.25,23810.85,766247.0
2026-05-22 11:48:00+05:30,23810.3,23812.4,23804.1,23809.45,660715.0
2026-05-22 11:49:00+05:30,23809.4,23813.6,23808.65,23809.25,754451.0
2026-05-22 11:50:00+05:30,23809.25,23811.15,23802.05,23802.6,749917.0
2026-05-22 11:51:00+05:30,23803.65,23807.5,23801.9,23802.1,437300.0
2026-05-22 11:52:00+05:30,23803.7,23806.85,23801.45,23804.95,589579.0
2026-05-22 11:53:00+05:30,23805.0,23807.7,23802.95,23807.15,509791.0
2026-05-22 11:54:00+05:30,23807.2,23808.2,23802.95,23804.55,535108.0
2026-05-22 11:55:00+05:30,23804.85,23808.15,23803.05,23805.5,375177.0
2026-05-22 11:56:00+05:30,23805.45,23807.7,23803.9,23806.4,498922.0
2026-05-22 11:57:00+05:30,23807.1,23809.75,23802.7,23803.25,474073.0
2026-05-22 11:58:00+05:30,23804.2,23806.25,23801.0,23801.55,484025.0
2026-05-22 11:59:00+05:30,23801.5,23806.1,23800.7,23804.85,482952.0
2026-05-22 12:00:00+05:30,23804.9,23808.35,23800.5,23801.2,800570.0
2026-05-22 12:01:00+05:30,23800.25,23803.2,23794.55,23795.0,707776.0
2026-05-22 12:02:00+05:30,23795.0,23799.05,23794.15,23794.3,596893.0
2026-05-22 12:03:00+05:30,23793.7,23798.65,23793.3,23795.85,528526.0
2026-05-22 12:04:00+05:30,23796.45,23797.5,23794.25,23794.95,684468.0
2026-05-22 12:05:00+05:30,23795.1,23797.4,23791.25,23792.2,1018006.0
2026-05-22 12:06:00+05:30,23791.3,23796.9,23789.8,23795.8,1025497.0
2026-05-22 12:07:00+05:30,23795.9,23800.8,23795.75,23799.7,615892.0
2026-05-22 12:08:00+05:30,23799.6,23801.1,23795.55,23795.85,702536.0
2026-05-22 12:09:00+05:30,23795.2,23796.7,23790.45,23791.3,489982.0
2026-05-22 12:10:00+05:30,23790.7,23798.55,23790.45,23796.15,570806.0
2026-05-22 12:11:00+05:30,23796.0,23804.05,23796.0,23804.05,631409.0
2026-05-22 12:12:00+05:30,23803.55,23808.3,23802.9,23805.1,467596.0
2026-05-22 12:13:00+05:30,23805.1,23807.1,23800.25,23802.75,476411.0
2026-05-22 12:14:00+05:30,23802.45,23804.4,23796.95,23798.6,622507.0
2026-05-22 12:15:00+05:30,23798.4,23800.75,23797.5,23797.65,537061.0
2026-05-22 12:16:00+05:30,23797.95,23802.45,23797.95,23799.65,511113.0
2026-05-22 12:17:00+05:30,23799.25,23801.3,23794.85,23794.9,602050.0
2026-05-22 12:18:00+05:30,23795.05,23796.35,23792.2,23793.7,569224.0
2026-05-22 12:19:00+05:30,23794.0,23797.4,23793.8,23794.35,926725.0
2026-05-22 12:20:00+05:30,23794.75,23796.75,23789.15,23791.25,438593.0
2026-05-22 12:21:00+05:30,23791.5,23793.8,23786.3,23790.55,763242.0
2026-05-22 12:22:00+05:30,23790.7,23794.95,23789.35,23792.8,1904498.0
2026-05-22 12:23:00+05:30,23792.75,23794.35,23781.9,23783.7,645538.0
2026-05-22 12:24:00+05:30,23783.8,23785.7,23775.6,23775.7,644290.0
2026-05-22 12:25:00+05:30,23776.05,23777.65,23771.45,23775.75,662608.0
2026-05-22 12:26:00+05:30,23775.55,23780.2,23775.55,23779.6,456283.0
2026-05-22 12:27:00+05:30,23780.1,23784.4,23773.7,23773.95,542252.0
2026-05-22 12:28:00+05:30,23774.1,23778.6,23772.8,23777.15,469236.0
2026-05-22 12:29:00+05:30,23777.1,23778.45,23774.5,23774.75,489081.0
2026-05-22 12:30:00+05:30,23774.85,23776.35,23767.2,23768.2,659079.0
2026-05-22 12:31:00+05:30,23767.7,23770.05,23764.85,23764.85,1327427.0
2026-05-22 12:32:00+05:30,23764.5,23766.15,23758.85,23763.45,691983.0
2026-05-22 12:33:00+05:30,23763.5,23771.05,23763.5,23768.95,615761.0
2026-05-22 12:34:00+05:30,23768.45,23776.9,23767.25,23775.05,370412.0
2026-05-22 12:35:00+05:30,23775.3,23776.75,23771.35,23771.55,368943.0
2026-05-22 12:36:00+05:30,23771.8,23778.55,23769.25,23777.0,615295.0
2026-05-22 12:37:00+05:30,23776.8,23777.6,23770.05,23773.7,606159.0
2026-05-22 12:38:00+05:30,23773.4,23779.25,23773.4,23775.2,1541115.0
2026-05-22 12:39:00+05:30,23775.45,23780.15,23775.05,23778.9,570757.0
2026-05-22 12:40:00+05:30,23779.5,23784.55,23777.3,23784.3,565900.0
2026-05-22 12:41:00+05:30,23784.65,23788.4,23783.2,23785.7,436280.0
2026-05-22 12:42:00+05:30,23786.1,23788.75,23782.9,23785.9,546875.0
2026-05-22 12:43:00+05:30,23786.3,23788.55,23783.9,23786.8,435066.0
2026-05-22 12:44:00+05:30,23787.1,23798.5,23787.1,23792.6,606238.0
2026-05-22 12:45:00+05:30,23792.95,23796.55,23789.25,23792.05,616632.0
2026-05-22 12:46:00+05:30,23791.3,23799.1,23791.3,23797.45,522327.0
2026-05-22 12:47:00+05:30,23797.45,23808.05,23797.45,23806.15,484895.0
2026-05-22 12:48:00+05:30,23806.0,23816.45,23805.6,23815.3,566176.0
2026-05-22 12:49:00+05:30,23815.25,23816.85,23811.9,23813.0,877156.0
2026-05-22 12:50:00+05:30,23813.0,23828.55,23813.0,23825.3,847175.0
2026-05-22 12:51:00+05:30,23826.3,23831.05,23822.9,23825.85,1109137.0
2026-05-22 12:52:00+05:30,23824.8,23830.2,23824.7,23827.25,683134.0
2026-05-22 12:53:00+05:30,23827.35,23830.0,23822.9,23824.25,640349.0
2026-05-22 12:54:00+05:30,23824.0,23833.7,23824.0,23831.55,609742.0
2026-05-22 12:55:00+05:30,23831.45,23834.1,23826.9,23830.7,554389.0
2026-05-22 12:56:00+05:30,23830.85,23831.9,23825.25,23827.4,621742.0
2026-05-22 12:57:00+05:30,23826.4,23835.65,23826.4,23830.45,720074.0
2026-05-22 12:58:00+05:30,23831.0,23833.2,23828.2,23831.45,473726.0
2026-05-22 12:59:00+05:30,23831.25,23832.45,23825.0,23827.45,540747.0
2026-05-22 13:00:00+05:30,23828.25,23833.25,23826.8,23829.5,550908.0
2026-05-22 13:01:00+05:30,23829.6,23833.2,23826.7,23828.0,521190.0
2026-05-22 13:02:00+05:30,23828.35,23829.25,23819.3,23820.1,902896.0
2026-05-22 13:03:00+05:30,23819.85,23829.55,23819.4,23828.05,447913.0
2026-05-22 13:04:00+05:30,23827.9,23829.95,23823.3,23827.95,1094303.0
2026-05-22 13:05:00+05:30,23828.5,23829.0,23819.0,23821.8,493876.0
2026-05-22 13:06:00+05:30,23821.55,23823.2,23812.95,23813.85,582476.0
2026-05-22 13:07:00+05:30,23814.05,23821.6,23813.6,23820.05,432350.0
2026-05-22 13:08:00+05:30,23819.5,23826.65,23819.5,23822.85,599674.0
2026-05-22 13:09:00+05:30,23822.8,23825.4,23818.85,23819.4,558564.0
2026-05-22 13:10:00+05:30,23819.55,23824.2,23818.75,23822.05,736217.0
2026-05-22 13:11:00+05:30,23822.1,23824.55,23819.45,23820.65,621045.0
2026-05-22 13:12:00+05:30,23820.45,23823.9,23820.45,23821.55,508308.0
2026-05-22 13:13:00+05:30,23821.5,23826.45,23820.1,23820.1,642254.0
2026-05-22 13:14:00+05:30,23820.8,23822.45,23816.95,23819.1,554209.0
2026-05-22 13:15:00+05:30,23819.3,23821.6,23815.4,23815.7,642035.0
2026-05-22 13:16:00+05:30,23815.95,23820.65,23815.6,23820.15,657764.0
2026-05-22 13:17:00+05:30,23819.85,23822.65,23814.45,23814.45,694691.0
2026-05-22 13:18:00+05:30,23814.5,23817.15,23812.7,23812.7,722559.0
