timestamp,event,symbol,option_type,strike,ltp,score,required_score,rsi,trend,pcr,nifty_spot,gap_mode,scanner_state,reject_reason,notes
2026-06-01 14:00:08,HOUR_START,,,,,,,,,,,,,,Hourly hypercare log active; waiting for signals/rejects.
2026-06-01 14:00:43,RSI_BAND,,PE,,,,,40.8,RED,,,,,rose from 36.7 (left PE band),NIFTY 1m RSI 40.8 above PE band (10.0-40.0) — PE buy signals blocked [rose from 36.7 (left PE band)]
2026-06-01 14:01:21,RSI_BAND,,PE,,,,,40.8,RED,,,,,outside_band,NIFTY 1m RSI 40.8 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-01 14:20:29,RSI_BAND,,PE,,,,,44.6,RED,,,,,rose from 23.7 (left PE band),NIFTY 1m RSI 44.6 above PE band (10.0-40.0) — PE buy signals blocked [rose from 23.7 (left PE band)]
2026-06-01 14:21:06,RSI_BAND,,PE,,,,,44.6,RED,,,,,outside_band,NIFTY 1m RSI 44.6 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-01 14:31:25,RSI_BAND,,PE,,,,,42.4,RED,,,,,rose from 35.5 (left PE band),NIFTY 1m RSI 42.4 above PE band (10.0-40.0) — PE buy signals blocked [rose from 35.5 (left PE band)]
2026-06-01 14:32:01,RSI_BAND,,PE,,,,,42.4,RED,,,,,outside_band,NIFTY 1m RSI 42.4 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-01 14:34:38,RSI_BAND,,PE,,,,,42.7,RED,,,,,rose from 36.5 (left PE band),NIFTY 1m RSI 42.7 above PE band (10.0-40.0) — PE buy signals blocked [rose from 36.5 (left PE band)]
2026-06-01 14:35:14,RSI_BAND,,PE,,,,,42.7,RED,,,,,outside_band,NIFTY 1m RSI 42.7 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-01 14:35:51,RSI_BAND,,PE,,,,,40.8,RED,,,,,outside_band,NIFTY 1m RSI 40.8 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-01 14:36:28,RSI_BAND,,PE,,,,,44.7,RED,,,,,outside_band,NIFTY 1m RSI 44.7 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-01 14:37:06,RSI_BAND,,PE,,,,,44.7,RED,,,,,outside_band,NIFTY 1m RSI 44.7 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-01 14:37:44,RSI_BAND,,PE,,,,,49.1,RED,,,,,outside_band,NIFTY 1m RSI 49.1 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-01 14:38:20,RSI_BAND,,PE,,,,,49.1,RED,,,,,outside_band,NIFTY 1m RSI 49.1 above PE band (10.0-40.0) — PE buy signals blocked
