timestamp,event,symbol,option_type,strike,ltp,score,required_score,rsi,trend,pcr,nifty_spot,gap_mode,scanner_state,reject_reason,notes
2026-06-03 13:00:00,HOUR_START,,,,,,,,,,,,,,Hourly hypercare log active; waiting for signals/rejects.
2026-06-03 13:00:28,RSI_BAND,,PE,,,,,47.0,RED,,,,,outside_band,NIFTY 1m RSI 47.0 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:01:08,RSI_BAND,,PE,,,,,48.8,RED,,,,,outside_band,NIFTY 1m RSI 48.8 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:01:40,RSI_BAND,,PE,,,,,52.5,RED,,,,,outside_band,NIFTY 1m RSI 52.5 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:02:19,RSI_BAND,,PE,,,,,57.7,RED,,,,,outside_band,NIFTY 1m RSI 57.7 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:02:51,RSI_BAND,,PE,,,,,57.7,RED,,,,,outside_band,NIFTY 1m RSI 57.7 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:03:32,RSI_BAND,,PE,,,,,53.4,RED,,,,,outside_band,NIFTY 1m RSI 53.4 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:04:13,RSI_BAND,,PE,,,,,53.4,RED,,,,,outside_band,NIFTY 1m RSI 53.4 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:04:45,RSI_BAND,,PE,,,,,53.4,RED,,,,,outside_band,NIFTY 1m RSI 53.4 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:05:15,RSI_BAND,,PE,,,,,53.0,RED,,,,,outside_band,NIFTY 1m RSI 53.0 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:05:48,RSI_BAND,,PE,,,,,51.6,RED,,,,,outside_band,NIFTY 1m RSI 51.6 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:06:27,RSI_BAND,,PE,,,,,51.6,RED,,,,,outside_band,NIFTY 1m RSI 51.6 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:06:59,RSI_BAND,,PE,,,,,48.9,RED,,,,,outside_band,NIFTY 1m RSI 48.9 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:07:40,RSI_BAND,,PE,,,,,46.0,RED,,,,,outside_band,NIFTY 1m RSI 46.0 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:08:19,RSI_BAND,,PE,,,,,52.1,RED,,,,,outside_band,NIFTY 1m RSI 52.1 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:08:50,RSI_BAND,,PE,,,,,52.1,RED,,,,,outside_band,NIFTY 1m RSI 52.1 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:09:21,RSI_BAND,,PE,,,,,51.6,RED,,,,,outside_band,NIFTY 1m RSI 51.6 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:09:52,RSI_BAND,,PE,,,,,51.6,RED,,,,,outside_band,NIFTY 1m RSI 51.6 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:10:31,RSI_BAND,,PE,,,,,51.6,RED,,,,,outside_band,NIFTY 1m RSI 51.6 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:11:03,RSI_BAND,,PE,,,,,49.1,RED,,,,,outside_band,NIFTY 1m RSI 49.1 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:11:33,RSI_BAND,,PE,,,,,49.1,RED,,,,,outside_band,NIFTY 1m RSI 49.1 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:12:05,RSI_BAND,,PE,,,,,44.3,RED,,,,,outside_band,NIFTY 1m RSI 44.3 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-03 13:12:35,RSI_BAND,,PE,,,,,48.0,RED,,,,,outside_band,NIFTY 1m RSI 48.0 above PE band (10.0-40.0) — PE buy signals blocked
