date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
05-05-25,2025-05-05_78,10:33:00 IST,BUY,NIFTY 5 MAY 23900 CE,CE,516.06,412.85,60.679275288015745,135750,
05-05-25,2025-05-05_78,15:12:00 IST,SELL,NIFTY 5 MAY 23900 CE,CE,495.95,412.85,39.83266849639574,134625,Failure
