date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
04-04-25,2025-04-04_60,10:15:00 IST,BUY,NIFTY 4 APR 23450 PE,PE,499.75,399.8,29.401733488832917,181425,
04-04-25,2025-04-04_60,15:12:00 IST,SELL,NIFTY 4 APR 23450 PE,PE,494.8,399.8,60.37285803548738,181425,Failure
