date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
22-09-25,2025-09-22_127,11:22:00 IST,BUY,NIFTY 22 SEP 25350 PE,PE,227.75,217.75,19.223492986115687,912675,
22-09-25,2025-09-22_127,11:25:00 IST,SELL,NIFTY 22 SEP 25350 PE,PE,217.75,217.75,35.36496921191767,952050,Failure
22-09-25,2025-09-22_211,12:46:00 IST,BUY,NIFTY 22 SEP 25050 CE,CE,154.98,144.98,64.61435590544474,1005750,
22-09-25,2025-09-22_211,12:50:00 IST,SELL,NIFTY 22 SEP 25050 CE,CE,144.98,144.98,61.60230373838108,1052925,Failure
