timestamp,event,symbol,option_type,strike,ltp,score,required_score,rsi,trend,pcr,nifty_spot,gap_mode,scanner_state,reject_reason,notes
2026-06-01 10:00:02,HOUR_START,,,,,,,,,,,,,,Hourly hypercare log active; waiting for signals/rejects.
2026-06-01 10:00:02,RSI_BAND,,PE,,,,,42.0,RED,,,,,outside_band,NIFTY 1m RSI 42.0 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-01 10:00:33,RSI_BAND,,PE,,,,,40.1,RED,,,,,outside_band,NIFTY 1m RSI 40.1 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-01 10:01:05,RSI_BAND,,PE,,,,,40.1,RED,,,,,outside_band,NIFTY 1m RSI 40.1 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-01 10:01:36,RSI_BAND,,PE,,,,,41.0,RED,,,,,outside_band,NIFTY 1m RSI 41.0 above PE band (10.0-40.0) — PE buy signals blocked
2026-06-01 10:02:10,REJECT,NIFTY 02 JUN 23650 PUT,PE,,,85.0,,37.6,RED,2.943,23557.4,,,not_deep_itm_need_100pt,
2026-06-01 10:02:18,REJECT,NIFTY 02 JUN 23650 PUT,PE,,,85.0,,37.6,RED,2.943,23556.75,,,not_deep_itm_need_100pt,
2026-06-01 10:02:26,REJECT,NIFTY 02 JUN 23650 PUT,PE,,,85.0,,37.6,RED,2.847,23556.25,,,not_deep_itm_need_100pt,
2026-06-01 10:02:34,REJECT,NIFTY 02 JUN 23650 PUT,PE,,,85.0,,37.6,RED,2.847,23554.5,,,not_deep_itm_need_100pt,
2026-06-01 10:02:41,REJECT,NIFTY 02 JUN 23650 PUT,PE,,,85.0,,37.6,RED,2.847,23554.2,,,not_deep_itm_need_100pt,
2026-06-01 10:02:49,REJECT,NIFTY 02 JUN 23650 PUT,PE,,,85.0,,37.6,RED,2.847,23554.7,,,not_deep_itm_need_100pt,
2026-06-01 10:02:58,REJECT,NIFTY 02 JUN 23650 PUT,PE,,,85.0,,37.6,RED,2.847,23554.9,,,not_deep_itm_need_100pt,
2026-06-01 10:03:08,REJECT,NIFTY 02 JUN 23650 PUT,PE,,,85.0,,37.6,RED,2.847,23555.15,,,not_deep_itm_need_100pt,
2026-06-01 10:03:18,REJECT,NIFTY 02 JUN 23650 PUT,PE,,,85.0,,37.6,RED,2.847,23554.35,,,not_deep_itm_need_100pt,
2026-06-01 10:03:26,REJECT,NIFTY 02 JUN 23650 PUT,PE,,,85.0,,37.6,RED,2.638,23549.95,,,insufficient_directional_oi_ratio,
2026-06-01 10:03:33,REJECT,NIFTY 02 JUN 23650 PUT,PE,,,85.0,,37.6,RED,2.638,23543.55,,,insufficient_directional_oi_ratio,
2026-06-01 10:03:40,REJECT,NIFTY 02 JUN 23650 PUT,PE,,,85.0,,37.6,RED,2.638,23540.55,,,insufficient_directional_oi_ratio,
2026-06-01 10:03:47,REJECT,NIFTY 02 JUN 23650 PUT,PE,,,85.0,,38.5,RED,2.638,23540.35,,,insufficient_directional_oi_ratio,
2026-06-01 10:03:55,REJECT,NIFTY 02 JUN 23650 PUT,PE,,,85.0,,38.5,RED,2.638,23538.3,,,insufficient_directional_oi_ratio,
2026-06-01 10:04:02,REJECT,NIFTY 02 JUN 23650 PUT,PE,,,85.0,,38.5,RED,2.638,23538.1,,,insufficient_directional_oi_ratio,
