symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 24 FEB 22600 CE,11:47:00 IST,24-02-25 11:47:00 IST,54.0,67.21721920569195,39.54,HOLD,no_exit_condition_met
NIFTY 24 FEB 22600 CE,11:48:00 IST,24-02-25 11:48:00 IST,54.0,71.30609052009449,39.54,HOLD,no_exit_condition_met
NIFTY 24 FEB 22600 CE,11:49:00 IST,24-02-25 11:49:00 IST,54.0,72.71042450758678,39.54,HOLD,no_exit_condition_met
NIFTY 24 FEB 22600 CE,11:50:00 IST,24-02-25 11:50:00 IST,54.9,71.93923622148596,39.54,TRAIL,continuous_trailing
NIFTY 24 FEB 22600 CE,11:51:00 IST,24-02-25 11:51:00 IST,54.9,72.07215142530201,39.9,HOLD,no_exit_condition_met
NIFTY 24 FEB 22600 CE,11:52:00 IST,24-02-25 11:52:00 IST,54.9,66.50825232562967,39.9,EXIT,time_cutoff_6m
NIFTY 24 FEB 22550 PE,13:43:00 IST,24-02-25 13:43:00 IST,50.45,39.5366520927696,35.95,HOLD,no_exit_condition_met
NIFTY 24 FEB 22550 PE,13:44:00 IST,24-02-25 13:44:00 IST,50.45,39.76919434585036,35.95,HOLD,no_exit_condition_met
NIFTY 24 FEB 22550 PE,13:45:00 IST,24-02-25 13:45:00 IST,47.2,34.65876435592406,35.95,HOLD,no_exit_condition_met
NIFTY 24 FEB 22550 PE,13:46:00 IST,24-02-25 13:46:00 IST,47.2,32.158579137548685,35.95,HOLD,no_exit_condition_met
NIFTY 24 FEB 22550 PE,13:47:00 IST,24-02-25 13:47:00 IST,47.2,29.669293403859996,35.95,HOLD,no_exit_condition_met
NIFTY 24 FEB 22550 PE,13:48:00 IST,24-02-25 13:48:00 IST,47.2,38.82908389644165,35.95,EXIT,time_cutoff_6m
