test_date,symbol,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,outcome,exit_reason
2025-07-24,NIFTY 24 JUL 24750 CE,CE,24750,100,10:33:00 IST,11:20:00 IST,216.14,201.25,201.25,-6.89,Failure,stop_loss_hit
