symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 18 MAR 22700 CE,10:03:00 IST,18-03-25 10:03:00 IST,214.65,73.9818837027965,201.8,HOLD,no_exit_condition_met
NIFTY 18 MAR 22700 CE,10:04:00 IST,18-03-25 10:04:00 IST,214.65,69.82720569852142,201.8,HOLD,no_exit_condition_met
NIFTY 18 MAR 22700 CE,10:05:00 IST,18-03-25 10:05:00 IST,245.0,72.44406322978037,201.8,TRAIL,continuous_trailing
NIFTY 18 MAR 22700 CE,10:06:00 IST,18-03-25 10:06:00 IST,245.0,72.81820125765914,230.0,HOLD,no_exit_condition_met
NIFTY 18 MAR 22700 CE,10:07:00 IST,18-03-25 10:07:00 IST,245.0,74.52126593434595,230.0,HOLD,no_exit_condition_met
NIFTY 18 MAR 22700 CE,10:08:00 IST,18-03-25 10:08:00 IST,245.0,68.09584874245266,230.0,HOLD,no_exit_condition_met
NIFTY 18 MAR 22700 CE,10:09:00 IST,18-03-25 10:09:00 IST,245.0,69.4431962100272,230.0,HOLD,no_exit_condition_met
NIFTY 18 MAR 22700 CE,10:10:00 IST,18-03-25 10:10:00 IST,256.8,68.16664530228546,230.0,TRAIL,continuous_trailing
NIFTY 18 MAR 22700 CE,10:11:00 IST,18-03-25 10:11:00 IST,256.8,69.05918392002641,241.8,HOLD,no_exit_condition_met
NIFTY 18 MAR 22700 CE,10:12:00 IST,18-03-25 10:12:00 IST,256.8,66.42430340006462,241.8,HOLD,no_exit_condition_met
NIFTY 18 MAR 22700 CE,10:13:00 IST,18-03-25 10:13:00 IST,256.8,60.69233325150007,241.8,HOLD,no_exit_condition_met
NIFTY 18 MAR 22700 CE,10:14:00 IST,18-03-25 10:14:00 IST,256.8,63.09737120271655,241.8,HOLD,no_exit_condition_met
NIFTY 18 MAR 22700 CE,10:15:00 IST,18-03-25 10:15:00 IST,246.25,66.73068181949964,241.8,HOLD,no_exit_condition_met
NIFTY 18 MAR 22700 CE,10:16:00 IST,18-03-25 10:16:00 IST,246.25,59.725753385434054,241.8,HOLD,no_exit_condition_met
NIFTY 18 MAR 22700 CE,10:17:00 IST,18-03-25 10:17:00 IST,246.25,58.392193825016484,241.8,HOLD,no_exit_condition_met
NIFTY 18 MAR 22700 CE,10:18:00 IST,18-03-25 10:18:00 IST,246.25,62.37313844118714,241.8,HOLD,no_exit_condition_met
