symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 19 FEB 23000 CE,10:20:00 IST,19-02-25 10:20:00 IST,20.4,72.05265449436806,4.19,TRAIL,continuous_trailing
NIFTY 19 FEB 23000 CE,10:21:00 IST,19-02-25 10:21:00 IST,20.4,75.44887644633246,5.4,HOLD,no_exit_condition_met
NIFTY 19 FEB 23000 CE,10:22:00 IST,19-02-25 10:22:00 IST,20.4,69.89731267438216,5.4,HOLD,no_exit_condition_met
NIFTY 19 FEB 23000 CE,10:23:00 IST,19-02-25 10:23:00 IST,20.4,66.97246927840945,5.4,HOLD,no_exit_condition_met
NIFTY 19 FEB 23000 CE,10:24:00 IST,19-02-25 10:24:00 IST,20.4,69.1374956895058,5.4,HOLD,no_exit_condition_met
NIFTY 19 FEB 23000 CE,10:25:00 IST,19-02-25 10:25:00 IST,15.75,69.75956045775806,5.4,EXIT,time_cutoff_6m
NIFTY 19 FEB 23000 PE,12:29:00 IST,19-02-25 12:29:00 IST,98.2,32.67622119216671,84.18,HOLD,no_exit_condition_met
NIFTY 19 FEB 23000 PE,12:30:00 IST,19-02-25 12:30:00 IST,89.65,28.89319673388985,84.18,HOLD,no_exit_condition_met
NIFTY 19 FEB 23000 PE,12:31:00 IST,19-02-25 12:31:00 IST,89.65,28.241147212610784,84.18,HOLD,no_exit_condition_met
NIFTY 19 FEB 23000 PE,12:32:00 IST,19-02-25 12:32:00 IST,89.65,28.10453921191693,84.18,HOLD,no_exit_condition_met
NIFTY 19 FEB 23000 PE,12:33:00 IST,19-02-25 12:33:00 IST,89.65,27.170385760746342,84.18,HOLD,no_exit_condition_met
NIFTY 19 FEB 23000 PE,12:34:00 IST,19-02-25 12:34:00 IST,89.65,23.411915187954804,84.18,EXIT,time_cutoff_6m
