test_date,symbol,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,outcome,exit_reason
2025-07-10,NIFTY 10 JUL 25050 CE,CE,25050,87.0,12:26:00 IST,13:30:00 IST,202.25,203.65,203.65,0.69,Success,stop_loss_hit
