test_date,symbol,option_type,strike,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,outcome,exit_reason
2025-07-08,NIFTY 8 JUL 25600 PE,PE,25600,92.0,10:50:00 IST,11:00:00 IST,97.36,137.55,137.55,41.28,Success,stop_loss_hit
