datetime_ist,best_ce_score,best_pe_score,trigger_1m_ce,trigger_1m_pe,entry_allowed
22-01-26 09:15:00 IST,,,False,False,True
22-01-26 09:16:00 IST,,,False,False,True
22-01-26 09:17:00 IST,,,False,False,True
22-01-26 09:18:00 IST,,,False,False,True
22-01-26 09:19:00 IST,,,False,False,True
22-01-26 09:20:00 IST,,,False,False,True
22-01-26 09:21:00 IST,,,False,False,True
22-01-26 09:22:00 IST,,,False,False,True
22-01-26 09:23:00 IST,,,False,False,True
22-01-26 09:24:00 IST,,,False,False,True
22-01-26 09:26:00 IST,,,False,False,True
22-01-26 09:28:00 IST,,,False,False,True
22-01-26 09:30:00 IST,,,False,False,True
22-01-26 09:31:00 IST,,,False,False,True
22-01-26 09:32:00 IST,,,False,False,True
22-01-26 09:33:00 IST,,,False,False,True
22-01-26 09:34:00 IST,,,False,False,True
22-01-26 09:35:00 IST,,,False,False,True
22-01-26 09:36:00 IST,,,False,False,True
22-01-26 09:38:00 IST,,,False,False,True
22-01-26 09:40:00 IST,,,False,False,True
22-01-26 09:42:00 IST,,,False,False,True
22-01-26 09:44:00 IST,,,False,False,True
22-01-26 09:46:00 IST,,,False,False,True
22-01-26 09:48:00 IST,,,False,False,True
22-01-26 09:50:00 IST,,,False,False,True
22-01-26 09:52:00 IST,,,False,False,True
22-01-26 09:54:00 IST,,,False,False,True
22-01-26 09:56:00 IST,,,False,False,True
22-01-26 09:59:00 IST,70,0,False,False,True
22-01-26 10:02:00 IST,100,35,False,False,True
22-01-26 10:04:00 IST,25,85,False,False,True
22-01-26 10:06:00 IST,70,65,False,False,True
22-01-26 10:08:00 IST,55,55,False,False,True
22-01-26 10:10:00 IST,25,85,False,False,True
22-01-26 10:12:00 IST,75,40,False,False,True
22-01-26 10:15:00 IST,0,55,False,False,True
22-01-26 10:17:00 IST,0,55,False,False,True
22-01-26 10:19:00 IST,0,55,False,False,True
22-01-26 10:21:00 IST,0,90.0,False,False,True
22-01-26 10:23:00 IST,25,110,False,False,True
22-01-26 10:26:00 IST,0,90.0,False,False,True
22-01-26 10:29:00 IST,15,90.0,False,False,True
22-01-26 10:31:00 IST,0,65.0,False,False,True
22-01-26 10:33:00 IST,0,65.0,False,False,True
22-01-26 10:35:00 IST,55,110,False,False,True
22-01-26 10:38:00 IST,25,85,False,False,True
22-01-26 10:41:00 IST,0,95.0,False,False,True
22-01-26 10:44:00 IST,0,85,False,False,True
22-01-26 10:48:00 IST,15,95.0,False,False,True
22-01-26 10:51:00 IST,0,120.0,False,False,True
22-01-26 10:54:00 IST,0,95.0,False,False,True
22-01-26 10:58:00 IST,0,120.0,False,False,True
22-01-26 11:00:00 IST,0,95.0,False,False,True
22-01-26 11:02:00 IST,0,95.0,False,False,True
22-01-26 11:06:00 IST,15,95.0,False,False,True
22-01-26 11:09:00 IST,0,120.0,False,False,True
22-01-26 11:12:00 IST,0,120.0,False,False,True
22-01-26 11:15:00 IST,0,120.0,False,False,True
22-01-26 11:17:00 IST,0,120.0,False,False,True
22-01-26 11:21:00 IST,,,False,False,True
22-01-26 11:24:00 IST,,,False,False,True
22-01-26 11:26:00 IST,,,False,False,True
22-01-26 11:29:00 IST,,,False,False,True
22-01-26 11:32:00 IST,,,False,False,True
22-01-26 11:35:00 IST,55,,False,False,True
22-01-26 11:38:00 IST,30,,False,False,True
22-01-26 11:40:00 IST,0,85,False,False,True
22-01-26 11:43:00 IST,0,95.0,False,False,True
22-01-26 11:46:00 IST,0,95.0,False,False,True
22-01-26 11:49:00 IST,0,120.0,False,False,True
22-01-26 11:53:00 IST,15,95.0,False,False,True
22-01-26 11:57:00 IST,15,95.0,False,False,True
22-01-26 11:58:00 IST,15,95.0,False,False,True
22-01-26 12:02:00 IST,15,95.0,False,False,True
22-01-26 12:06:00 IST,55,110,False,False,True
22-01-26 12:09:00 IST,30,85,False,False,True
22-01-26 12:13:00 IST,30,85,False,False,True
22-01-26 12:15:00 IST,30,85,False,False,True
22-01-26 12:18:00 IST,50,65,False,False,True
22-01-26 12:20:00 IST,50,55,False,False,True
22-01-26 12:22:00 IST,85.0,15,False,False,True
22-01-26 12:26:00 IST,55,75,False,False,True
22-01-26 12:30:00 IST,75,55,False,False,True
22-01-26 12:34:00 IST,75,55,False,False,True
22-01-26 12:36:00 IST,85,15,False,False,True
22-01-26 12:38:00 IST,40,75,False,False,True
22-01-26 12:41:00 IST,65,50,False,False,True
22-01-26 12:43:00 IST,40,100,False,False,True
22-01-26 12:45:00 IST,60,55,False,False,True
22-01-26 12:48:00 IST,30,100,False,False,True
22-01-26 12:52:00 IST,75,30,False,False,True
22-01-26 12:54:00 IST,55,50,False,False,True
22-01-26 12:57:00 IST,55,100,False,False,True
22-01-26 13:01:00 IST,55,100,False,False,True
22-01-26 13:04:00 IST,40,100,False,False,True
22-01-26 13:07:00 IST,40,75,False,False,True
22-01-26 13:11:00 IST,40,75,False,False,True
22-01-26 13:15:00 IST,0,110.0,False,False,True
22-01-26 13:18:00 IST,0,85.0,False,False,True
22-01-26 13:21:00 IST,,100,False,False,True
22-01-26 13:25:00 IST,,75,False,False,True
22-01-26 13:29:00 IST,,75,False,False,True
22-01-26 13:33:00 IST,,,False,False,True
22-01-26 13:36:00 IST,,55,False,False,True
22-01-26 13:39:00 IST,,,False,False,True
22-01-26 13:42:00 IST,,,False,False,True
22-01-26 13:45:00 IST,,,False,False,True
22-01-26 13:49:00 IST,,,False,False,True
22-01-26 13:52:00 IST,,,False,False,True
22-01-26 13:55:00 IST,,,False,False,True
22-01-26 13:58:00 IST,,,False,False,True
22-01-26 13:59:00 IST,,,False,False,True
22-01-26 14:02:00 IST,,,False,False,True
22-01-26 14:05:00 IST,,,False,False,True
