symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 14 JAN 23200 CE,10:59:00 IST,14-01-25 10:59:00 IST,100.65,72.42033641470512,86.66,HOLD,no_exit_condition_met
NIFTY 14 JAN 23200 CE,11:00:00 IST,14-01-25 11:00:00 IST,100.3,74.55432270437569,86.66,HOLD,no_exit_condition_met
NIFTY 14 JAN 23200 CE,11:01:00 IST,14-01-25 11:01:00 IST,100.3,76.79339461202827,86.66,HOLD,no_exit_condition_met
NIFTY 14 JAN 23200 CE,11:02:00 IST,14-01-25 11:02:00 IST,100.3,81.66909399771265,86.66,HOLD,no_exit_condition_met
NIFTY 14 JAN 23200 CE,11:03:00 IST,14-01-25 11:03:00 IST,100.3,82.37930711816666,86.66,HOLD,no_exit_condition_met
NIFTY 14 JAN 23200 CE,11:04:00 IST,14-01-25 11:04:00 IST,100.3,83.35776068377669,86.66,EXIT,time_cutoff_6m
NIFTY 14 JAN 23200 PE,11:47:00 IST,14-01-25 11:47:00 IST,43.0,25.961772424157928,28.43,HOLD,no_exit_condition_met
NIFTY 14 JAN 23200 PE,11:48:00 IST,14-01-25 11:48:00 IST,43.0,31.947689537101823,28.43,HOLD,no_exit_condition_met
NIFTY 14 JAN 23200 PE,11:49:00 IST,14-01-25 11:49:00 IST,43.0,29.84416117376577,28.43,HOLD,no_exit_condition_met
NIFTY 14 JAN 23200 PE,11:50:00 IST,14-01-25 11:50:00 IST,42.45,28.281165211596857,28.43,HOLD,no_exit_condition_met
NIFTY 14 JAN 23200 PE,11:51:00 IST,14-01-25 11:51:00 IST,42.45,27.46286773876747,28.43,HOLD,no_exit_condition_met
NIFTY 14 JAN 23200 PE,11:52:00 IST,14-01-25 11:52:00 IST,42.45,21.963379813313395,28.43,EXIT,time_cutoff_6m
