symbol,time_ist,datetime_ist,option_ltp,rsi_1m,trailing_sl,action,reason
NIFTY 28 JUL 24550 CE,10:24:00 IST,28-07-25 10:24:00 IST,209.5,71.05468240311941,196.59,HOLD,no_exit_condition_met
NIFTY 28 JUL 24550 CE,10:25:00 IST,28-07-25 10:25:00 IST,190.7,72.0543324706151,196.59,EXIT,stop_loss_hit
NIFTY 28 JUL 24850 PE,10:43:00 IST,28-07-25 10:43:00 IST,221.7,31.717986655122104,208.92,HOLD,no_exit_condition_met
NIFTY 28 JUL 24850 PE,10:44:00 IST,28-07-25 10:44:00 IST,221.7,33.81594310821001,208.92,HOLD,no_exit_condition_met
NIFTY 28 JUL 24850 PE,10:45:00 IST,28-07-25 10:45:00 IST,208.7,33.386338274279794,208.92,EXIT,stop_loss_hit
NIFTY 28 JUL 24900 PE,10:47:00 IST,28-07-25 10:47:00 IST,262.25,21.29631044390335,249.87,HOLD,no_exit_condition_met
NIFTY 28 JUL 24900 PE,10:48:00 IST,28-07-25 10:48:00 IST,262.25,25.599355875237606,249.87,HOLD,no_exit_condition_met
NIFTY 28 JUL 24900 PE,10:49:00 IST,28-07-25 10:49:00 IST,262.25,24.00900755884362,249.87,HOLD,no_exit_condition_met
NIFTY 28 JUL 24900 PE,10:50:00 IST,28-07-25 10:50:00 IST,228.8,27.76768422668482,249.87,EXIT,stop_loss_hit
NIFTY 28 JUL 24950 PE,11:44:00 IST,28-07-25 11:44:00 IST,227.1,42.47962287922239,214.37,HOLD,no_exit_condition_met
NIFTY 28 JUL 24950 PE,11:45:00 IST,28-07-25 11:45:00 IST,202.4,43.65348672492423,214.37,EXIT,stop_loss_hit
