test_date,symbol,option_type,strike,strategy,score_pct,entry_time_ist,exit_time_ist,entry_ltp,exit_ltp,trailing_sl,pnl_pct,outcome,exit_reason
2026-03-25,NIFTY 25 MAR 23250 CE,CE,23250,General Buy / Sell,104.0,10:44:00 IST,11:04:00 IST,386.27,377.95,377.95,-2.15,Failure,stop_loss_hit
2026-03-25,NIFTY 25 MAR 23300 CE,CE,23300,General Buy / Sell,94.0,11:53:00 IST,12:34:00 IST,299.41,293.45,293.45,-1.99,Failure,stop_loss_hit
