datetime_ist,best_ce_score,best_pe_score,trigger_1m_ce,trigger_1m_pe,entry_allowed
25-02-26 09:15:00 IST,,,False,False,True
25-02-26 09:16:00 IST,,,False,False,True
25-02-26 09:17:00 IST,,,False,False,True
25-02-26 09:18:00 IST,,,False,False,True
25-02-26 09:19:00 IST,,,False,False,True
25-02-26 09:20:00 IST,,,False,False,True
25-02-26 09:21:00 IST,,,False,False,True
25-02-26 09:23:00 IST,,,False,False,True
25-02-26 09:25:00 IST,,,False,False,True
25-02-26 09:27:00 IST,,,False,False,True
25-02-26 09:29:00 IST,,,False,False,True
25-02-26 09:31:00 IST,,,False,False,True
25-02-26 09:33:00 IST,,,False,False,True
25-02-26 09:34:00 IST,,,False,False,True
25-02-26 09:36:00 IST,,,False,False,True
25-02-26 09:39:00 IST,,,False,False,True
25-02-26 09:41:00 IST,,,False,False,True
25-02-26 09:44:00 IST,,,False,False,True
25-02-26 09:46:00 IST,,,False,False,True
25-02-26 09:49:00 IST,,,False,False,True
25-02-26 09:52:00 IST,,,False,False,True
25-02-26 09:55:00 IST,,,False,False,True
25-02-26 09:57:00 IST,,,False,False,True
25-02-26 09:59:00 IST,,,False,False,True
25-02-26 10:02:00 IST,,,False,False,True
25-02-26 10:05:00 IST,,,False,False,True
25-02-26 10:07:00 IST,,,False,False,True
25-02-26 10:10:00 IST,,,False,False,True
25-02-26 10:13:00 IST,,,False,False,True
25-02-26 10:15:00 IST,94.0,10,False,False,True
25-02-26 10:18:00 IST,69.0,10,False,False,True
25-02-26 10:21:00 IST,69.0,10,False,False,True
25-02-26 10:23:00 IST,69.0,10,False,False,True
25-02-26 10:26:00 IST,69.0,10,False,False,True
25-02-26 10:29:00 IST,69.0,10,False,False,True
25-02-26 10:30:00 IST,69.0,10,False,False,True
25-02-26 10:32:00 IST,94.0,10,False,False,True
25-02-26 10:34:00 IST,94.0,10,False,False,True
25-02-26 10:36:00 IST,94.0,10,False,False,True
25-02-26 10:39:00 IST,94.0,10,False,False,True
25-02-26 10:42:00 IST,94.0,10,False,False,True
25-02-26 10:45:00 IST,85,50,False,False,True
25-02-26 10:49:00 IST,,,False,False,True
25-02-26 10:52:00 IST,85,10,False,False,True
