date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
03-07-25,2025-03-07_55,10:10:00 IST,BUY,NIFTY 7 MAR 22100 CE,CE,547.57,438.06,72.56139598993099,536925,
03-07-25,2025-03-07_55,15:12:00 IST,SELL,NIFTY 7 MAR 22100 CE,CE,509.0,438.06,38.91442422011873,537150,Failure
