date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
04-09-26,2026-04-09_126,11:21:00 IST,BUY,NIFTY 9 APR 24450 PE,PE,478.65,443.65,40.28026930007633,20930,
04-09-26,2026-04-09_126,12:36:00 IST,SELL,NIFTY 9 APR 24450 PE,PE,455.1,443.65,46.01095940642174,18655,Failure
04-09-26,2026-04-09_203,12:38:00 IST,BUY,NIFTY 9 APR 24100 PE,PE,191.0,156.0,39.02168984008736,2558660,
04-09-26,2026-04-09_203,13:53:00 IST,SELL,NIFTY 9 APR 24100 PE,PE,185.95,156.0,46.40003837278386,2603445,Failure
