date,trade id,time ist,event,symbol,option_type,price,trailing_sl,rsi,oi,outcome
03-12-25,2025-03-12_31,09:46:00 IST,BUY,NIFTY 12 MAR 22600 PE,PE,84.54,67.63,34.14190813818685,4923750,
03-12-25,2025-03-12_31,09:55:00 IST,SELL,NIFTY 12 MAR 22600 PE,PE,67.63,67.63,48.225069039441394,7726575,Failure
03-12-25,2025-03-12_47,10:02:00 IST,BUY,NIFTY 12 MAR 22800 PE,PE,264.62,211.7,34.201238343408704,418425,
03-12-25,2025-03-12_47,12:35:00 IST,SELL,NIFTY 12 MAR 22800 PE,PE,348.91,348.91,69.53247108706097,418425,Success
03-12-25,2025-03-12_203,12:38:00 IST,BUY,NIFTY 12 MAR 22000 CE,CE,434.3,347.44,60.38638283491359,396375,
03-12-25,2025-03-12_203,15:12:00 IST,SELL,NIFTY 12 MAR 22000 CE,CE,430.0,347.44,65.27983988904144,396375,Failure
